alpha,Energy
444,15.26808936373738
445,15.26795134897276
446,15.267813705897861
447,15.26767733421615
448,15.267541535406206
449,15.267405584070326
450,15.267276392438816
451,15.267133989439154
452,15.266991577143392
453,15.26685294852248
454,15.266712738356015
455,15.266573380601663
456,15.266427043110228
457,15.266276572210893
458,15.266128573273905
459,15.26598442008517
460,15.265838185200913
461,15.265690734653882
462,15.265546086688309
463,15.265403603093583
464,15.265261030830326
465,15.265121074327075
466,15.26498831092776
467,15.264853440908249
468,15.264716503722507
469,15.264572605145649
470,15.264431028628637
471,15.264290218623486
472,15.264151583870834
473,15.26401369755176
474,15.26389639884274
475,15.263793156502288
476,15.26369018375495
477,15.263588304542319
478,15.263490456145153
479,15.263392142784546
480,15.263291202717102
481,15.263181528184791
482,15.263072907290251
483,15.262955617432246
484,15.262825290869069
485,15.262693950242264
486,15.262557983423472
487,15.2624216325964
488,15.262284118271275
489,15.262140164282334
490,15.261996553531667
491,15.261847726243383
492,15.261697225081432
493,15.261548176876891
494,15.261401591685662
495,15.261248982288418
496,15.26109961757299
497,15.26094933932842
498,15.260807260046683
499,15.260665243610356
500,15.260525171838992
501,15.260380667570491
502,15.260238545302322
503,15.260101887788519
504,15.259962415178899
505,15.259819210229752
506,15.259675654650273
507,15.259532792648656
508,15.259389021552394
509,15.25924754142119
510,15.25909765695452
511,15.25894587013977
512,15.258795223779456
513,15.258648654802915
514,15.258497572324265
515,15.258349503627036
516,15.258202388445106
517,15.25805758613082
518,15.257916987331104
519,15.257770400137987
520,15.25762650644039
521,15.25748398088552
522,15.25734277608341
523,15.257201573606842
524,15.257059063300941
525,15.256915800477922
526,15.256775129833033
527,15.256634008251869
528,15.256498783975182
529,15.256371919877541
530,15.256246649869682
531,15.256118891584547
532,15.255994476824513
533,15.255866801195587
534,15.25575129541079
535,15.255639188713005
536,15.255524483356986
537,15.255411818643589
538,15.255304119248821
539,15.255197806214174
540,15.255083514151092
541,15.254966169577706
542,15.254849370983012
543,15.25473580808041
544,15.254624686544108
545,15.25451172551821
546,15.254398793231113
547,15.254290522819973
548,15.254182632993567
549,15.254073822376613
550,15.25396254834773
551,15.253855204145472
552,15.253748572631405
553,15.253635833762564
554,15.253520730029514
555,15.253406581017181
556,15.253288213360968
557,15.253170220296804
558,15.253051982736105
559,15.252934206369561
560,15.25281664992165
561,15.25270382954778
562,15.252591973010201
563,15.252474833375766
564,15.252356728438814
565,15.252238536239103
566,15.252124756960738
567,15.25200886447498
568,15.251893059318567
569,15.251779534230538
570,15.251662790411093
571,15.251545751440798
572,15.251428574404201
573,15.25131440531344
574,15.251197219728265
575,15.251083487981093
576,15.250966520468337
577,15.250837067315514
578,15.250706887131553
579,15.250575776681274
580,15.250447087308826
581,15.250323551915383
582,15.250196860172192
583,15.250067763075768
584,15.24993426438093
585,15.24979821890068
586,15.249668311640445
587,15.249540863318368
588,15.249413084356844
589,15.249287457324572
590,15.249163403132602
591,15.24904152129347
592,15.24891917424364
593,15.248789669284795
594,15.248659560862464
595,15.248527191897331
596,15.248398616779953
597,15.248268959325348
598,15.24814379038313
599,15.248020009911887
600,15.247895712610594
601,15.24776746319566
602,15.247637780069155
603,15.24750994742986
604,15.247384780457837
605,15.247256883536192
606,15.247127893448834
607,15.246999714503348
608,15.246872515129644
609,15.246749438771571
610,15.246628368381923
611,15.246504528425723
612,15.246384187202786
613,15.2462615271365
614,15.246139906021462
615,15.246021690335704
616,15.245903623520205
617,15.245786326945323
618,15.245672117216564
619,15.24556126967694
620,15.245451954148695
621,15.245345099727496
622,15.245237168202921
623,15.245127479876587
624,15.245011999608836
625,15.244895396288252
626,15.244778268787444
627,15.24466377132303
628,15.24454611175474
629,15.244430210500825
630,15.244311955209865
631,15.244195309785285
632,15.244079354276831
633,15.24395895472712
634,15.243838252304878
635,15.243714938874325
636,15.243591484193281
637,15.24346976593692
638,15.243344318487878
639,15.243224737739427
640,15.243107308013276
641,15.242989059795324
642,15.242869993058246
643,15.242748919155341
644,15.242624924631418
645,15.242504864329534
646,15.24238944275533
647,15.242274146839213
648,15.242157316783528
649,15.24204175984145
650,15.241926550305786
651,15.241813604695267
652,15.241703198306592
653,15.241593696498132
654,15.24148478446757
655,15.241377684626208
656,15.241269790240159
657,15.241163284965129
658,15.241054361932294
659,15.240944569905666
660,15.240837293450337
661,15.24072824807624
